Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Trinidad and Tobago,TTO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.292903225806453,0.289677419354839,0.286451612903226,0.283225806451614,0.28,0.276774193548388,0.273548387096775,0.270322580645162,0.267096774193549,0.263870967741936,0.260645161290324,0.25741935483871,0.25741935483871,0.25741935483871,0.25741935483871,0.25741935483871,..
Trinidad and Tobago,TTO,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,63.62907,64.63468,65.64029,65.98667,66.33306,66.67944,67.02583,67.37221,67.78978,68.20734,68.62491,69.04247,69.46004,69.82902,70.19799,70.56697,70.93595,71.30493,71.4205,71.53607,71.65163,71.7672,71.88277,71.99735,72.11192,72.2265,72.34107,72.45565,72.67412,72.89258,73.11105,73.32952,73.54798,73.86827,74.18856,74.50885,74.82914,75.14943,75.46244,75.77545,76.08847,76.40148,76.7145,76.83515,76.95579,77.07644,77.19709,77.31774,77.596,77.87427,78.15253,78.4308,78.70906,78.91791,79.12676,79.33561,..
Trinidad and Tobago,TTO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,55.3344,56.28646,57.23852,57.40753,57.57654,57.74555,57.91456,58.08357,58.10323,58.12289,58.14255,58.16221,58.18187,58.53919,58.89651,59.25383,59.61115,59.96848,60.01488,60.06129,60.10769,60.1541,60.20051,60.37696,60.55341,60.72986,60.90631,61.08276,61.25239,61.42202,61.59165,61.76127,61.9309,61.78506,61.63921,61.49337,61.34752,61.20168,61.47998,61.75828,62.03659,62.31489,62.59319,62.86346,63.13372,63.40399,63.67426,63.94452,64.35325,64.76198,65.17071,65.57943,65.98816,66.16286,66.33755,66.51225,..
Trinidad and Tobago,TTO,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.09811641,4.73247124,4.57741344,4.17963328,4.70723528,4.16756233,4.39833331,4.99769053,5.12558072,5.2241969,5.31033616,4.48975901,4.82306179,4.3981753,6.47087206,5.28531009,5.05638554,5.78214255,5.98343264,5.93319696,..,..
Trinidad and Tobago,TTO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.978,2.266,2.293,2.725,2.885,2.598,2.776,2.986,3.1,..,..,3.552,3.572,..,..,3.562,..,..,..,..,..,..
Turkey,TUR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.4103890069505,31.0169466374741,30.7501041037207,32.3792771655451,34.6239339902201,33.1210817543388,33.4871904449015,34.1954473522408,34.6316005075197,..,..,..,..
Turkey,TUR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2062739118388,12.5268329638739,14.5617854033235,13.7198567890872,18.6350224897872,19.4143855383899,20.753447100307,17.4779427113785,23.0728388261924,..,..,..,..
Turkey,TUR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,..,..,..,..,..,..,2.6,..,..,..,..,..,..,..,1.7,3.7,2.1,2.6,1.9,1.4,0.6,0.9,0.8,0.3,0.3,0.3,0.3,..,..
Turkey,TUR,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.8,32.2,32.6,26.6,25.4,17.6,15.3,11.9,9.6,6.8,5.9,5.1,..,..,..
Turkey,TUR,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6,18.3,13.5,10.1,6.1,4.4,3.1,1,1,0.9,0.6,0.6,..,..,..
Turkey,TUR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,..
Turkey,TUR,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.6,43.1,41.6,40.2,38.8,37.6,36.4,35.3,34.3,33.4,32.7,32.1,31.7,31.4,31.1,30.8,30.4,30,29.5,29.1,28.9,28.9,29,29.2,29.6,30.1,30.9
Turkey,TUR,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,4,..,..,..,..,..,9.10000038146973,..,..,..,..,..,..,..,..,10.8999996185303,..,..,..
Turkey,TUR,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.19999980926514,..,..,..,..,3.5,..,..,..,..,..,7.5,..,..,..,..,..,..,..,..,9.89999961853027,..,..,..
Turkey,TUR,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.69999980926514,..,..,..,..,4.40000009536743,..,..,..,..,..,10.6000003814697,..,..,..,..,..,..,..,..,11.6999998092651,..,..,..
Turkey,TUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,989.4,1136,1343.4,1117.9,1138.6,1272.7,1303.4,1215.7,1291.7,1215,1573.5,1435.1,1238.1,1294.2,1632.4,1805.5,1791.7,1824.6,1880.1,1855.1,1871.7,1978.7,1838.4,1971.1,1931,2135.5,2137.4,2250.2,1742.1,2214.2,2239.5,2123.4,2255,1914.3,2042.5,2108.7,2137.5,2372.3,2084.3,2329.9,2147,2238.6,2301.1,2471.7,2629.3,2661.9,2381.4,2489,2790.7,2727.1,2969.9,2958.3,3256.9,2831.5,..,..
Turkey,TUR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,93,91,89,87,86,84,83,82,81,79,77,74,70,65,57,48,39,32,27,23,21,19,18,17,16,..
Turkey,TUR,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.08281938325991,1.08281938325991,1.09471365638766,1.10660792951542,1.11850220264317,1.13039647577093,1.14229074889868,1.15418502202643,1.16607929515418,1.17797356828194,1.18986784140969,1.20176211453745,1.2136563876652,1.22555066079295,1.23744493392071,1.24933920704846,..
Turkey,TUR,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.242290748898682,0.242290748898682,0.220704845814979,0.199118942731282,0.177533039647578,0.155947136563881,0.134361233480178,0.112775330396481,0.0911894273127771,0.0696035242290804,0.0480176211453767,0.02643171806168,0.0048458149779762,0,0,0,..
Turkey,TUR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.538652740088109,0.533685215859034,0.518278625550661,0.502501585903087,0.486359118942732,0.469885480176215,0.453048387665199,0.435872687224673,0.418364405286344,0.400551735682823,0.382408458149782,0.36396310132159,0.34531940088106,0.338619647577092,0.335458947136564,0.332361709251101,..
Turkey,TUR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,46.39214,47.36124,48.33035,49.23046,50.13057,51.03069,51.9308,52.83092,53.77993,54.72894,55.67795,56.62696,57.57597,58.57923,59.58248,60.58574,61.589,62.59225,63.58186,64.57147,65.56108,66.5507,67.54031,68.35521,69.17012,69.98503,70.79993,71.61484,72.38367,73.1525,73.92134,74.69017,75.459,76.31403,77.16905,78.02407,78.8791,79.73412,80.40311,81.0721,81.7411,82.41009,83.07908,83.60996,84.14085,84.67173,85.20262,85.7335,86.01925,86.30501,86.59076,86.87652,87.16227,87.43589,87.70951,87.98314,..
Turkey,TUR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.23608,37.28999,38.3439,39.35987,40.37584,41.39182,42.40779,43.42376,44.15625,44.88873,45.62122,46.35371,47.0862,47.89431,48.70242,49.51053,50.31864,51.12674,51.90317,52.6796,53.45602,54.23245,55.00887,55.77601,56.54315,57.31029,58.07742,58.84456,59.49367,60.14278,60.79189,61.44099,62.0901,62.87413,63.65817,64.4422,65.22623,66.01026,67.11106,68.21186,69.31266,70.41346,71.51425,72.10534,72.69643,73.28752,73.87861,74.4697,74.99771,75.52572,76.05372,76.58173,77.10974,77.52457,77.93939,78.35422,..
Turkey,TUR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5070327,2.90240258,3.13356918,3.59344282,4.76552076,4.94898488,5.16018215,5.35671343,5.33861757,5.37016598,5.44880157,5.81085626,6.03715628,6.07447864,6.07952123,5.61321761,5.28676115,5.2363833,5.384456,5.41495949,..,..
Turkey,TUR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.396,1.48,1.533,1.596,1.595,1.774,1.74,1.78,1.798,1.791,1.757,1.781,1.748,1.758,1.777,1.794,1.85,2.04,2.098,2.169,..,..,..,..,2.519,..,..
United States,USA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,0.7,..,..,..,..,0.7,..,..,0.7,..,..,0.7,..,..,0.7,..,..,..,1,..,..,1,..,..,1,..,..,1,..,..,..
United States,USA,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1,11.1,10.3,9.6,9.1,8.7,8.4,8.1,7.9,7.7,7.7,7.7,7.8,7.9,8.1,8.4,8.8,9.1,9.5,9.8,10.2,10.5,10.9,11.3,11.8,12.4,13.3
United States,USA,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.40000009536743,..,..,..,..,..,..,..,..,..,7,8,..,..,8.10000038146973,..,..,..,7.80000019073486,..,..,6,..,..,..,..
United States,USA,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.09999990463257,..,..,..,..,..,..,..,..,..,6.90000009536743,8.10000038146973,..,..,8.69999980926514,..,..,..,6.40000009536743,..,..,6.90000009536743,..,..,..,..
United States,USA,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.80000019073486,..,..,..,..,..,..,..,..,..,7.09999990463257,7.90000009536743,..,..,7.5,..,..,..,9.10000038146973,..,..,5.19999980926514,..,..,..,..
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,2522.3,2683.1,2800.6,2639.3,3040.8,3016.7,3161.2,3212.8,3464.3,3154.9,3725.6,3908.2,3683.2,2997.5,3461.3,3533,3683.2,4109.8,4426.2,3771.9,4256.7,4370.6,3535.9,4374.1,4763.3,4698.9,4735.4,3706.9,4473.9,4755.1,4508,5358.1,4299.1,5560.1,4644.8,5175.6,5275.5,5676.2,5733,5854.3,5890.8,5546.6,6023.5,6850.8,6450.4,6400.2,6704.3,6620,7236,6987.7,6819.1,5924.8,7302.2,7638.1,..,..
United States,USA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,11,11,11,12,12,13,13,13,13,13,14,14,14,15,14,14,14,14,14,14,..
United States,USA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United States,USA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United States,USA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United States,USA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.31199,78.466,78.62002,78.75005,78.88008,79.01011,79.14014,79.27017,79.53762,79.80508,80.07253,80.33999,80.60745,81.04554,81.48363,81.92172,82.35981,82.79791,83.04178,83.28566,83.52953,83.77341,84.01728,84.14389,84.27051,84.39712,84.52373,84.65034,84.80709,84.96385,85.1206,85.27736,85.43411,85.5838,85.73349,85.88318,86.03286,86.18255,86.29899,86.41542,86.53186,86.64829,86.76472,86.92559,87.08646,87.24733,87.40819,87.56906,87.65841,87.74776,87.83711,87.92646,88.01581,88.15329,88.29077,88.42826,..
United States,USA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.96085,64.01085,64.06084,64.00609,63.95133,63.89657,63.84182,63.78706,64.16265,64.53824,64.91383,65.28942,65.665,66.39541,67.12582,67.85623,68.58663,69.31704,69.85511,70.39317,70.93124,71.46931,72.00737,72.26364,72.51992,72.77619,73.03246,73.28873,73.5822,73.87568,74.16915,74.46262,74.75609,75.26892,75.78175,76.29458,76.80741,77.32023,77.60695,77.89367,78.18039,78.46711,78.75383,78.97839,79.20296,79.42752,79.65209,79.87665,80.03011,80.18357,80.33703,80.49049,80.64395,80.88666,81.12937,81.37208,..
United States,USA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.08665381,13.04409768,12.96264222,12.98733834,12.99005116,13.06983845,13.72876259,14.54940527,15.05869771,15.13565701,15.15399054,15.2700426,15.56604376,16.02261006,16.99914257,17.0167582,17.05713122,17.01736133,16.89772211,17.14075435,..,..
United States,USA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.919,..,..,..,..,9.437,..,..,..,..,9.884,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.4246391267927,35.8638978293605,36.4687484502143,36.1943084191802,36.5570422870946,..,..,..,..
Uruguay,URY,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.776526445289,21.0933840482918,20.7780018593157,21.9202126474759,23.2532729403818,..,..,..,..
Uruguay,URY,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9,0.6,0.3,0.3,0.2,0.3,0.4,0.3,0.3,0.3,..
Uruguay,URY,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.7,16.4,11.5,9.1,6.1,6,4.1,3,3,..,..
Uruguay,URY,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.2,39.4,39.9,36.6,32.6,30,24.4,21.5,18.7,14.3,13.1,12,10.1,..,..
Uruguay,URY,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,6.4,5.8,5.1,5,5.3,5.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,..
Uruguay,URY,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.3,27,25.8,24.7,23.8,22.9,22.2,21.6,21,20.5,20,19.6,19.3,19.1,18.8,18.6,18.4,18.3,18.1,18,18,18.1,18.3,18.7,19.2,19.9,20.8
Uruguay,URY,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.60000038146973,..,..,10,12.1999998092651,9.39999961853027,..,..,8.39999961853027,..,..,..,7.69999980926514,..,..,..,..,..
Uruguay,URY,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.60000038146973,..,..,9.80000019073486,11,8.60000038146973,..,..,7.19999980926514,..,..,..,7.59999990463257,..,..,..,..,..
Uruguay,URY,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6000003814697,..,..,10.1999998092651,13.3999996185303,10.1000003814697,..,..,9.5,..,..,..,7.80000019073486,..,..,..,..,..
Uruguay,URY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,859.7,936.9,794.6,1084.2,951.4,872.5,753.1,890.5,1038.8,1157,1035,1117.8,1265.2,1385.2,1157.8,1296.2,1079.5,1343.9,1509.2,1618.3,1804.1,2056,1876.3,1955.2,1840.9,1870.6,2100.1,2539,2633.7,2182.3,2419.4,2733.4,2478.6,2969.4,3187.8,3290.1,3078,3434.9,3896.2,3892.4,3338,3319.7,3906.5,4298.9,4404.6,4456.2,4131.7,3957.9,4076.4,4256.2,4304.6,3621.6,4302,4003.4,..,..
Uruguay,URY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,41,36,37,36,36,33,33,33,29,31,30,31,28,28,26,25,23,20,20,19,17,16,16,15,15,..
Uruguay,URY,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.18234169411596,5.18234169411596,5.18234169411596,5.18234169411596,5.18234169411596,4.76227623750617,4.34221078089627,3.92214532428648,3.50207986767657,3.08201441106667,2.66194895445688,2.24188349784697,1.82181804123718,1.40175258462727,0.98168712801737,0.561621671407579,..
Uruguay,URY,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.28124371299609,1.28124371299609,1.28124371299609,1.28124371299609,1.28124371299609,1.21416422536276,1.14708473772944,1.08000525009615,1.01292576246283,0.945846274829506,0.878766787196184,0.811687299562891,0.744607811929569,0.677528324296247,0.610448836662954,0.543369349029632,..
Uruguay,URY,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.59223924405096,1.58151122460288,1.5711343039731,1.561030460202,1.5512777152492,1.45121358889407,1.35307451373241,1.25681478411153,1.16232479185776,1.069551771599,0.978375343059367,0.888746270726437,0.800590427546686,0.713862655437055,0.628446469027816,0.544225200425934,..
Uruguay,URY,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.228,76.631,77.034,77.1274,77.2208,77.3142,77.4076,77.501,77.5924,77.6838,77.7752,77.8666,77.958,78.271,78.584,78.897,79.21,79.523,79.8918,80.2606,80.6294,80.9982,81.367,81.6404,81.9138,82.1872,82.4606,82.734,82.9464,83.1588,83.3712,83.5836,83.796,84.024,84.252,84.48,84.708,84.936,85.2026,85.4692,85.7358,86.0024,86.269,86.20297,86.13693,86.0709,86.00486,85.93883,86.1065,86.27418,86.44185,86.60952,86.77719,86.89994,87.02268,87.14542,..
Uruguay,URY,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.0154,63.5022,63.989,64.037,64.085,64.133,64.181,64.229,64.2784,64.3278,64.3772,64.4266,64.476,64.66,64.844,65.028,65.212,65.396,65.7866,66.1772,66.5678,66.9584,67.349,67.5556,67.7622,67.9688,68.1754,68.382,68.5774,68.7728,68.9682,69.1636,69.359,69.8158,70.2726,70.7294,71.1862,71.643,72.16774,72.69248,73.21722,73.74196,74.2667,74.69419,75.12168,75.54917,75.97666,76.40415,76.64719,76.89023,77.13327,77.37631,77.61936,77.89453,78.16971,78.44489,..
Uruguay,URY,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.63050196,10.70709205,8.39879148,8.90614574,7.75073941,7.81923694,7.45887275,7.17898084,6.51517001,11.58763842,11.1496572,11.17178456,8.22815252,8.17280036,8.78469846,8.62826624,8.55410488,8.7407876,8.67769884,8.5814914,..,..
Uruguay,URY,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.865,..,..,..,..,..,5.848,..,5.548,..,..,..,..,..,..
